date,statefips,ent,food,worship,industry,medical,recreation,pcare,retail
2020-04-07,42,0,0,0,0,0,0,0,0
2020-04-08,42,0,0,0,0,0,0,0,0
2020-04-09,42,0,0,0,0,0,0,0,0
2020-04-10,42,0,0,0,0,0,0,0,0
2020-04-11,42,0,0,0,0,0,0,0,0
2020-04-12,42,0,0,0,0,0,0,0,0
2020-04-13,42,0,0,0,0,0,0,0,0
2020-04-14,42,0,0,0,0,0,0,0,0
2020-04-15,42,0,0,0,0,0,0,0,0
2020-04-16,42,0,0,0,0,0,0,0,0
2020-04-17,42,0,0,0,0,0,0,0,0
2020-04-18,42,0,0,0,0,0,0,0,0
2020-04-19,42,0,0,0,0,0,0,0,0
2020-04-20,42,0,0,0,0,0,0,0,0
2020-04-21,42,0,0,0,0,0,0,0,0
2020-04-22,42,0,0,0,0,0,0,0,0
2020-04-23,42,0,0,0,0,0,0,0,0
2020-04-24,42,0,0,0,0,0,0,0,0
2020-04-25,42,0,0,0,0,0,0,0,0
2020-04-26,42,0,0,0,0,0,0,0,0
2020-04-27,42,0,0,0,0,0,0,0,0
2020-04-28,42,0,0,0,0,0,0,0,0
2020-04-29,42,0,0,0,0,0,0,0,0
2020-01-01,44,0,0,0,0,0,0,0,0
2020-01-02,44,0,0,0,0,0,0,0,0
2020-01-03,44,0,0,0,0,0,0,0,0
2020-01-04,44,0,0,0,0,0,0,0,0
2020-01-05,44,0,0,0,0,0,0,0,0
2020-01-06,44,0,0,0,0,0,0,0,0
2020-01-07,44,0,0,0,0,0,0,0,0
2020-01-08,44,0,0,0,0,0,0,0,0
2020-01-09,44,0,0,0,0,0,0,0,0
2020-01-10,44,0,0,0,0,0,0,0,0
2020-01-11,44,0,0,0,0,0,0,0,0
2020-01-12,44,0,0,0,0,0,0,0,0
2020-01-13,44,0,0,0,0,0,0,0,0
2020-01-14,44,0,0,0,0,0,0,0,0
2020-01-15,44,0,0,0,0,0,0,0,0
2020-01-16,44,0,0,0,0,0,0,0,0
2020-01-17,44,0,0,0,0,0,0,0,0
2020-01-18,44,0,0,0,0,0,0,0,0
2020-01-19,44,0,0,0,0,0,0,0,0
2020-01-20,44,0,0,0,0,0,0,0,0
2020-01-21,44,0,0,0,0,0,0,0,0
2020-01-22,44,0,0,0,0,0,0,0,0
2020-01-23,44,0,0,0,0,0,0,0,0
2020-01-24,44,0,0,0,0,0,0,0,0
2020-01-25,44,0,0,0,0,0,0,0,0
2020-01-26,44,0,0,0,0,0,0,0,0
2020-01-27,44,0,0,0,0,0,0,0,0
2020-01-28,44,0,0,0,0,0,0,0,0
2020-01-29,44,0,0,0,0,0,0,0,0
2020-01-30,44,0,0,0,0,0,0,0,0
2020-01-31,44,0,0,0,0,0,0,0,0
2020-02-01,44,0,0,0,0,0,0,0,0
2020-02-02,44,0,0,0,0,0,0,0,0
2020-02-03,44,0,0,0,0,0,0,0,0
2020-02-04,44,0,0,0,0,0,0,0,0
2020-02-05,44,0,0,0,0,0,0,0,0
2020-02-06,44,0,0,0,0,0,0,0,0
2020-02-07,44,0,0,0,0,0,0,0,0
2020-02-08,44,0,0,0,0,0,0,0,0
2020-02-09,44,0,0,0,0,0,0,0,0
2020-02-10,44,0,0,0,0,0,0,0,0
2020-02-11,44,0,0,0,0,0,0,0,0
2020-02-12,44,0,0,0,0,0,0,0,0
2020-02-13,44,0,0,0,0,0,0,0,0
2020-02-14,44,0,0,0,0,0,0,0,0
2020-02-15,44,0,0,0,0,0,0,0,0
2020-02-16,44,0,0,0,0,0,0,0,0
2020-02-17,44,0,0,0,0,0,0,0,0
2020-02-18,44,0,0,0,0,0,0,0,0
2020-02-19,44,0,0,0,0,0,0,0,0
2020-02-20,44,0,0,0,0,0,0,0,0
2020-02-21,44,0,0,0,0,0,0,0,0
2020-02-22,44,0,0,0,0,0,0,0,0
2020-02-23,44,0,0,0,0,0,0,0,0
2020-02-24,44,0,0,0,0,0,0,0,0
2020-02-25,44,0,0,0,0,0,0,0,0
2020-02-26,44,0,0,0,0,0,0,0,0
2020-02-27,44,0,0,0,0,0,0,0,0
2020-02-28,44,0,0,0,0,0,0,0,0
2020-02-29,44,0,0,0,0,0,0,0,0
2020-03-01,44,0,0,0,0,0,0,0,0
2020-03-02,44,0,0,0,0,0,0,0,0
2020-03-03,44,0,0,0,0,0,0,0,0
2020-03-04,44,0,0,0,0,0,0,0,0
2020-03-05,44,0,0,0,0,0,0,0,0
2020-03-06,44,0,0,0,0,0,0,0,0
2020-03-07,44,0,0,0,0,0,0,0,0
2020-03-08,44,0,0,0,0,0,0,0,0
2020-03-09,44,0,0,0,0,0,0,0,0
2020-03-10,44,0,0,0,0,0,0,0,0
2020-03-11,44,0,0,0,0,0,0,0,0
2020-03-12,44,0,0,0,0,0,0,0,0
2020-03-13,44,0,0,0,0,0,0,0,0
2020-03-14,44,0,0,0,0,0,0,0,0
2020-03-15,44,0,0,0,0,0,0,0,0
2020-03-16,44,0,0,0,0,0,0,0,0
2020-03-17,44,0,0,0,0,0,0,0,0
2020-03-18,44,0,0,0,0,0,0,0,0
2020-03-19,44,0,0,0,0,0,0,0,0
2020-03-20,44,0,0,0,0,0,0,0,0
2020-03-21,44,0,0,0,0,0,0,0,0
2020-03-22,44,0,0,0,0,0,0,0,0
2020-03-23,44,0,0,0,0,0,0,0,0
2020-03-24,44,0,0,0,0,0,0,0,0
2020-03-25,44,0,0,0,0,0,0,0,0
2020-03-26,44,0,0,0,0,0,0,0,0
2020-03-27,44,0,0,0,0,0,0,0,0
2020-03-28,44,0,0,0,0,0,0,0,0
2020-03-29,44,0,0,0,0,0,0,0,0
2020-03-30,44,0,0,0,0,0,0,0,0
2020-03-31,44,0,0,0,0,0,0,0,0
2020-04-01,44,0,0,0,0,0,0,0,0
2020-04-02,44,0,0,0,0,0,0,0,0
2020-04-03,44,0,0,0,0,0,0,0,0
2020-04-04,44,0,0,0,0,0,0,0,0
2020-04-05,44,0,0,0,0,0,0,0,0
2020-04-06,44,0,0,0,0,0,0,0,0
2020-04-07,44,0,0,0,0,0,0,0,0
2020-04-08,44,0,0,0,0,0,0,0,0
2020-04-09,44,0,0,0,0,0,0,0,0
2020-04-10,44,0,0,0,0,0,0,0,0
2020-04-11,44,0,0,0,0,0,0,0,0
2020-04-12,44,0,0,0,0,0,0,0,0
2020-04-13,44,0,0,0,0,0,0,0,0
2020-04-14,44,0,0,0,0,0,0,0,0
2020-04-15,44,0,0,0,0,0,0,0,0
2020-04-16,44,0,0,0,0,0,0,0,0
2020-04-17,44,0,0,0,0,0,0,0,0
2020-04-18,44,0,0,0,0,0,0,0,0
2020-04-19,44,0,0,0,0,0,0,0,0
2020-04-20,44,0,0,0,0,0,0,0,0
2020-04-21,44,0,0,0,0,0,0,0,0
2020-04-22,44,0,0,0,0,0,0,0,0
2020-04-23,44,0,0,0,0,0,0,0,0
2020-04-24,44,0,0,0,0,0,0,0,0
2020-04-25,44,0,0,0,0,0,0,0,0
2020-04-26,44,0,0,0,0,0,0,0,0
2020-04-27,44,0,0,0,0,0,0,0,0
2020-04-28,44,0,0,0,0,0,0,0,0
2020-04-29,44,0,0,0,0,0,0,0,0
2020-01-01,45,0,0,0,0,0,0,0,0
2020-01-02,45,0,0,0,0,0,0,0,0
2020-01-03,45,0,0,0,0,0,0,0,0
2020-01-04,45,0,0,0,0,0,0,0,0
2020-01-05,45,0,0,0,0,0,0,0,0
2020-01-06,45,0,0,0,0,0,0,0,0
2020-01-07,45,0,0,0,0,0,0,0,0
2020-01-08,45,0,0,0,0,0,0,0,0
2020-01-09,45,0,0,0,0,0,0,0,0
2020-01-10,45,0,0,0,0,0,0,0,0
2020-01-11,45,0,0,0,0,0,0,0,0
2020-01-12,45,0,0,0,0,0,0,0,0
2020-01-13,45,0,0,0,0,0,0,0,0
2020-01-14,45,0,0,0,0,0,0,0,0
2020-01-15,45,0,0,0,0,0,0,0,0
2020-01-16,45,0,0,0,0,0,0,0,0
2020-01-17,45,0,0,0,0,0,0,0,0
2020-01-18,45,0,0,0,0,0,0,0,0
2020-01-19,45,0,0,0,0,0,0,0,0
2020-01-20,45,0,0,0,0,0,0,0,0
2020-01-21,45,0,0,0,0,0,0,0,0
2020-01-22,45,0,0,0,0,0,0,0,0
2020-01-23,45,0,0,0,0,0,0,0,0
2020-01-24,45,0,0,0,0,0,0,0,0
2020-01-25,45,0,0,0,0,0,0,0,0
2020-01-26,45,0,0,0,0,0,0,0,0
2020-01-27,45,0,0,0,0,0,0,0,0
2020-01-28,45,0,0,0,0,0,0,0,0
2020-01-29,45,0,0,0,0,0,0,0,0
2020-01-30,45,0,0,0,0,0,0,0,0
2020-01-31,45,0,0,0,0,0,0,0,0
2020-02-01,45,0,0,0,0,0,0,0,0
2020-02-02,45,0,0,0,0,0,0,0,0
2020-02-03,45,0,0,0,0,0,0,0,0
2020-02-04,45,0,0,0,0,0,0,0,0
2020-02-05,45,0,0,0,0,0,0,0,0
2020-02-06,45,0,0,0,0,0,0,0,0
2020-02-07,45,0,0,0,0,0,0,0,0
2020-02-08,45,0,0,0,0,0,0,0,0
2020-02-09,45,0,0,0,0,0,0,0,0
2020-02-10,45,0,0,0,0,0,0,0,0
2020-02-11,45,0,0,0,0,0,0,0,0
2020-02-12,45,0,0,0,0,0,0,0,0
2020-02-13,45,0,0,0,0,0,0,0,0
2020-02-14,45,0,0,0,0,0,0,0,0
2020-02-15,45,0,0,0,0,0,0,0,0
2020-02-16,45,0,0,0,0,0,0,0,0
2020-02-17,45,0,0,0,0,0,0,0,0
2020-02-18,45,0,0,0,0,0,0,0,0
2020-02-19,45,0,0,0,0,0,0,0,0
2020-02-20,45,0,0,0,0,0,0,0,0
2020-02-21,45,0,0,0,0,0,0,0,0
2020-02-22,45,0,0,0,0,0,0,0,0
2020-02-23,45,0,0,0,0,0,0,0,0
2020-02-24,45,0,0,0,0,0,0,0,0
2020-02-25,45,0,0,0,0,0,0,0,0
2020-02-26,45,0,0,0,0,0,0,0,0
2020-02-27,45,0,0,0,0,0,0,0,0
2020-02-28,45,0,0,0,0,0,0,0,0
2020-02-29,45,0,0,0,0,0,0,0,0
2020-03-01,45,0,0,0,0,0,0,0,0
2020-03-02,45,0,0,0,0,0,0,0,0
2020-03-03,45,0,0,0,0,0,0,0,0
2020-03-04,45,0,0,0,0,0,0,0,0
2020-03-05,45,0,0,0,0,0,0,0,0
2020-03-06,45,0,0,0,0,0,0,0,0
2020-03-07,45,0,0,0,0,0,0,0,0
2020-03-08,45,0,0,0,0,0,0,0,0
2020-03-09,45,0,0,0,0,0,0,0,0
2020-03-10,45,0,0,0,0,0,0,0,0
2020-03-11,45,0,0,0,0,0,0,0,0
2020-03-12,45,0,0,0,0,0,0,0,0
2020-03-13,45,0,0,0,0,0,0,0,0
2020-03-14,45,0,0,0,0,0,0,0,0
2020-03-15,45,0,0,0,0,0,0,0,0
2020-03-16,45,0,0,0,0,0,0,0,0
2020-03-17,45,0,0,0,0,0,0,0,0
2020-03-18,45,0,0,0,0,0,0,0,0
2020-03-19,45,0,0,0,0,0,0,0,0
2020-03-20,45,0,0,0,0,0,0,0,0
2020-03-21,45,0,0,0,0,0,0,0,0
2020-03-22,45,0,0,0,0,0,0,0,0
2020-03-23,45,0,0,0,0,0,0,0,0
2020-03-24,45,0,0,0,0,0,0,0,0
2020-03-25,45,0,0,0,0,0,0,0,0
2020-03-26,45,0,0,0,0,0,0,0,0
2020-03-27,45,0,0,0,0,0,0,0,0
2020-03-28,45,0,0,0,0,0,0,0,0
2020-03-29,45,0,0,0,0,0,0,0,0
2020-03-30,45,0,0,0,0,0,0,0,0
2020-03-31,45,0,0,0,0,0,0,0,0
2020-04-01,45,0,0,0,0,0,0,0,0
2020-04-02,45,0,0,0,0,0,0,0,0
2020-04-03,45,0,0,0,0,0,0,0,0
2020-04-04,45,0,0,0,0,0,0,0,0
2020-04-05,45,0,0,0,0,0,0,0,0
2020-04-06,45,0,0,0,0,0,0,0,0
2020-04-07,45,0,0,0,0,0,0,0,0
2020-04-08,45,0,0,0,0,0,0,0,0
2020-04-09,45,0,0,0,0,0,0,0,0
2020-04-10,45,0,0,0,0,0,0,0,0
2020-04-11,45,0,0,0,0,0,0,0,0
2020-04-12,45,0,0,0,0,0,0,0,0
2020-04-13,45,0,0,0,0,0,0,0,0
2020-04-14,45,0,0,0,0,0,0,0,0
2020-04-15,45,0,0,0,0,0,0,0,0
2020-04-16,45,0,0,0,0,0,0,0,0
2020-04-17,45,0,0,0,0,0,0,0,0
2020-04-18,45,0,0,0,0,0,0,0,0
2020-04-19,45,0,0,0,0,0,0,0,0
2020-04-20,45,0,0,0,0,0,0,0,1
2020-04-21,45,0,0,0,0,0,1,0,1
2020-04-22,45,0,0,0,0,0,1,0,1
2020-04-23,45,0,0,0,0,0,1,0,1
2020-04-24,45,0,0,0,0,0,1,0,1
2020-04-25,45,0,0,0,0,0,1,0,1
2020-04-26,45,0,0,0,0,0,1,0,1
2020-04-27,45,0,0,0,0,0,1,0,1
2020-04-28,45,0,0,0,0,0,1,0,1
2020-04-29,45,0,0,0,0,0,1,0,1
2020-01-01,46,0,0,0,0,0,0,0,0
2020-01-02,46,0,0,0,0,0,0,0,0
2020-01-03,46,0,0,0,0,0,0,0,0
2020-01-04,46,0,0,0,0,0,0,0,0
2020-01-05,46,0,0,0,0,0,0,0,0
2020-01-06,46,0,0,0,0,0,0,0,0
2020-01-07,46,0,0,0,0,0,0,0,0
2020-01-08,46,0,0,0,0,0,0,0,0
2020-01-09,46,0,0,0,0,0,0,0,0
2020-01-10,46,0,0,0,0,0,0,0,0
2020-01-11,46,0,0,0,0,0,0,0,0
2020-01-12,46,0,0,0,0,0,0,0,0
2020-01-13,46,0,0,0,0,0,0,0,0
2020-01-14,46,0,0,0,0,0,0,0,0
2020-01-15,46,0,0,0,0,0,0,0,0
2020-01-16,46,0,0,0,0,0,0,0,0
2020-01-17,46,0,0,0,0,0,0,0,0
2020-01-18,46,0,0,0,0,0,0,0,0
2020-01-19,46,0,0,0,0,0,0,0,0
2020-01-20,46,0,0,0,0,0,0,0,0
2020-01-21,46,0,0,0,0,0,0,0,0
2020-01-22,46,0,0,0,0,0,0,0,0
2020-01-23,46,0,0,0,0,0,0,0,0
2020-01-24,46,0,0,0,0,0,0,0,0
2020-01-25,46,0,0,0,0,0,0,0,0
2020-01-26,46,0,0,0,0,0,0,0,0
2020-01-27,46,0,0,0,0,0,0,0,0
2020-01-28,46,0,0,0,0,0,0,0,0
2020-01-29,46,0,0,0,0,0,0,0,0
2020-01-30,46,0,0,0,0,0,0,0,0
2020-01-31,46,0,0,0,0,0,0,0,0
2020-02-01,46,0,0,0,0,0,0,0,0
2020-02-02,46,0,0,0,0,0,0,0,0
2020-02-03,46,0,0,0,0,0,0,0,0
2020-02-04,46,0,0,0,0,0,0,0,0
2020-02-05,46,0,0,0,0,0,0,0,0
2020-02-06,46,0,0,0,0,0,0,0,0
2020-02-07,46,0,0,0,0,0,0,0,0
2020-02-08,46,0,0,0,0,0,0,0,0
2020-02-09,46,0,0,0,0,0,0,0,0
2020-02-10,46,0,0,0,0,0,0,0,0
2020-02-11,46,0,0,0,0,0,0,0,0
2020-02-12,46,0,0,0,0,0,0,0,0
2020-02-13,46,0,0,0,0,0,0,0,0
2020-02-14,46,0,0,0,0,0,0,0,0
2020-02-15,46,0,0,0,0,0,0,0,0
2020-02-16,46,0,0,0,0,0,0,0,0
2020-02-17,46,0,0,0,0,0,0,0,0
2020-02-18,46,0,0,0,0,0,0,0,0
2020-02-19,46,0,0,0,0,0,0,0,0
2020-02-20,46,0,0,0,0,0,0,0,0
2020-02-21,46,0,0,0,0,0,0,0,0
2020-02-22,46,0,0,0,0,0,0,0,0
2020-02-23,46,0,0,0,0,0,0,0,0
2020-02-24,46,0,0,0,0,0,0,0,0
2020-02-25,46,0,0,0,0,0,0,0,0
2020-02-26,46,0,0,0,0,0,0,0,0
2020-02-27,46,0,0,0,0,0,0,0,0
2020-02-28,46,0,0,0,0,0,0,0,0
2020-02-29,46,0,0,0,0,0,0,0,0
2020-03-01,46,0,0,0,0,0,0,0,0
2020-03-02,46,0,0,0,0,0,0,0,0
2020-03-03,46,0,0,0,0,0,0,0,0
2020-03-04,46,0,0,0,0,0,0,0,0
2020-03-05,46,0,0,0,0,0,0,0,0
2020-03-06,46,0,0,0,0,0,0,0,0
2020-03-07,46,0,0,0,0,0,0,0,0
2020-03-08,46,0,0,0,0,0,0,0,0
2020-03-09,46,0,0,0,0,0,0,0,0
2020-03-10,46,0,0,0,0,0,0,0,0
2020-03-11,46,0,0,0,0,0,0,0,0
2020-03-12,46,0,0,0,0,0,0,0,0
2020-03-13,46,0,0,0,0,0,0,0,0
2020-03-14,46,0,0,0,0,0,0,0,0
2020-03-15,46,0,0,0,0,0,0,0,0
2020-03-16,46,0,0,0,0,0,0,0,0
2020-03-17,46,0,0,0,0,0,0,0,0
2020-03-18,46,0,0,0,0,0,0,0,0
2020-03-19,46,0,0,0,0,0,0,0,0
2020-03-20,46,0,0,0,0,0,0,0,0
2020-03-21,46,0,0,0,0,0,0,0,0
2020-03-22,46,0,0,0,0,0,0,0,0
2020-03-23,46,0,0,0,0,0,0,0,0
2020-03-24,46,0,0,0,0,0,0,0,0
2020-03-25,46,0,0,0,0,0,0,0,0
2020-03-26,46,0,0,0,0,0,0,0,0
2020-03-27,46,0,0,0,0,0,0,0,0
2020-03-28,46,0,0,0,0,0,0,0,0
2020-03-29,46,0,0,0,0,0,0,0,0
2020-03-30,46,0,0,0,0,0,0,0,0
2020-03-31,46,0,0,0,0,0,0,0,0
2020-04-01,46,0,0,0,0,0,0,0,0
2020-04-02,46,0,0,0,0,0,0,0,0
2020-04-03,46,0,0,0,0,0,0,0,0
2020-04-04,46,0,0,0,0,0,0,0,0
2020-04-05,46,0,0,0,0,0,0,0,0
2020-04-06,46,0,0,0,0,0,0,0,0
2020-04-07,46,0,0,0,0,0,0,0,0
2020-04-08,46,0,0,0,0,0,0,0,0
2020-04-09,46,0,0,0,0,0,0,0,0
2020-04-10,46,0,0,0,0,0,0,0,0
2020-04-11,46,0,0,0,0,0,0,0,0
2020-04-12,46,0,0,0,0,0,0,0,0
2020-04-13,46,0,0,0,0,0,0,0,0
2020-04-14,46,0,0,0,0,0,0,0,0
2020-04-15,46,0,0,0,0,0,0,0,0
2020-04-16,46,0,0,0,0,0,0,0,0
2020-04-17,46,0,0,0,0,0,0,0,0
2020-04-18,46,0,0,0,0,0,0,0,0
2020-04-19,46,0,0,0,0,0,0,0,0
2020-04-20,46,0,0,0,0,0,0,0,0
2020-04-21,46,0,0,0,0,0,0,0,0
2020-04-22,46,0,0,0,0,0,0,0,0
2020-04-23,46,0,0,0,0,0,0,0,0
2020-04-24,46,0,0,0,0,0,0,0,0
2020-04-25,46,0,0,0,0,0,0,0,0
2020-04-26,46,0,0,0,0,0,0,0,0
2020-04-27,46,0,0,0,0,0,0,0,0
2020-04-28,46,0,0,0,0,0,0,0,0
2020-04-29,46,0,0,0,0,0,0,0,0
2020-01-01,47,0,0,0,0,0,0,0,0
2020-01-02,47,0,0,0,0,0,0,0,0
2020-01-03,47,0,0,0,0,0,0,0,0
2020-01-04,47,0,0,0,0,0,0,0,0
2020-01-05,47,0,0,0,0,0,0,0,0
2020-01-06,47,0,0,0,0,0,0,0,0
2020-01-07,47,0,0,0,0,0,0,0,0
2020-01-08,47,0,0,0,0,0,0,0,0
2020-01-09,47,0,0,0,0,0,0,0,0
2020-01-10,47,0,0,0,0,0,0,0,0
2020-01-11,47,0,0,0,0,0,0,0,0
2020-01-12,47,0,0,0,0,0,0,0,0
2020-01-13,47,0,0,0,0,0,0,0,0
2020-01-14,47,0,0,0,0,0,0,0,0
2020-01-15,47,0,0,0,0,0,0,0,0
2020-01-16,47,0,0,0,0,0,0,0,0
2020-01-17,47,0,0,0,0,0,0,0,0
2020-01-18,47,0,0,0,0,0,0,0,0
2020-01-19,47,0,0,0,0,0,0,0,0
2020-01-20,47,0,0,0,0,0,0,0,0
2020-01-21,47,0,0,0,0,0,0,0,0
2020-01-22,47,0,0,0,0,0,0,0,0
2020-01-23,47,0,0,0,0,0,0,0,0
2020-01-24,47,0,0,0,0,0,0,0,0
2020-01-25,47,0,0,0,0,0,0,0,0
2020-01-26,47,0,0,0,0,0,0,0,0
2020-01-27,47,0,0,0,0,0,0,0,0
2020-01-28,47,0,0,0,0,0,0,0,0
2020-01-29,47,0,0,0,0,0,0,0,0
2020-01-30,47,0,0,0,0,0,0,0,0
2020-01-31,47,0,0,0,0,0,0,0,0
2020-02-01,47,0,0,0,0,0,0,0,0
2020-02-02,47,0,0,0,0,0,0,0,0
2020-02-03,47,0,0,0,0,0,0,0,0
2020-02-04,47,0,0,0,0,0,0,0,0
2020-02-05,47,0,0,0,0,0,0,0,0
2020-02-06,47,0,0,0,0,0,0,0,0
2020-02-07,47,0,0,0,0,0,0,0,0
2020-02-08,47,0,0,0,0,0,0,0,0
2020-02-09,47,0,0,0,0,0,0,0,0
2020-02-10,47,0,0,0,0,0,0,0,0
2020-02-11,47,0,0,0,0,0,0,0,0
2020-02-12,47,0,0,0,0,0,0,0,0
2020-02-13,47,0,0,0,0,0,0,0,0
2020-02-14,47,0,0,0,0,0,0,0,0
2020-02-15,47,0,0,0,0,0,0,0,0
2020-02-16,47,0,0,0,0,0,0,0,0
2020-02-17,47,0,0,0,0,0,0,0,0
2020-02-18,47,0,0,0,0,0,0,0,0
2020-02-19,47,0,0,0,0,0,0,0,0
2020-02-20,47,0,0,0,0,0,0,0,0
2020-02-21,47,0,0,0,0,0,0,0,0
2020-02-22,47,0,0,0,0,0,0,0,0
2020-02-23,47,0,0,0,0,0,0,0,0
2020-02-24,47,0,0,0,0,0,0,0,0
2020-02-25,47,0,0,0,0,0,0,0,0
2020-02-26,47,0,0,0,0,0,0,0,0
2020-02-27,47,0,0,0,0,0,0,0,0
2020-02-28,47,0,0,0,0,0,0,0,0
2020-02-29,47,0,0,0,0,0,0,0,0
2020-03-01,47,0,0,0,0,0,0,0,0
2020-03-02,47,0,0,0,0,0,0,0,0
2020-03-03,47,0,0,0,0,0,0,0,0
2020-03-04,47,0,0,0,0,0,0,0,0
2020-03-05,47,0,0,0,0,0,0,0,0
2020-03-06,47,0,0,0,0,0,0,0,0
2020-03-07,47,0,0,0,0,0,0,0,0
2020-03-08,47,0,0,0,0,0,0,0,0
2020-03-09,47,0,0,0,0,0,0,0,0
2020-03-10,47,0,0,0,0,0,0,0,0
2020-03-11,47,0,0,0,0,0,0,0,0
2020-03-12,47,0,0,0,0,0,0,0,0
2020-03-13,47,0,0,0,0,0,0,0,0
2020-03-14,47,0,0,0,0,0,0,0,0
2020-03-15,47,0,0,0,0,0,0,0,0
2020-03-16,47,0,0,0,0,0,0,0,0
2020-03-17,47,0,0,0,0,0,0,0,0
2020-03-18,47,0,0,0,0,0,0,0,0
2020-03-19,47,0,0,0,0,0,0,0,0
2020-03-20,47,0,0,0,0,0,0,0,0
2020-03-21,47,0,0,0,0,0,0,0,0
2020-03-22,47,0,0,0,0,0,0,0,0
2020-03-23,47,0,0,0,0,0,0,0,0
2020-03-24,47,0,0,0,0,0,0,0,0
2020-03-25,47,0,0,0,0,0,0,0,0
2020-03-26,47,0,0,0,0,0,0,0,0
2020-03-27,47,0,0,0,0,0,0,0,0
2020-03-28,47,0,0,0,0,0,0,0,0
2020-03-29,47,0,0,0,0,0,0,0,0
2020-03-30,47,0,0,0,0,0,0,0,0
2020-03-31,47,0,0,0,0,0,0,0,0
2020-04-01,47,0,0,0,0,0,0,0,0
2020-04-02,47,0,0,0,0,0,0,0,0
2020-04-03,47,0,0,0,0,0,0,0,0
2020-04-04,47,0,0,0,0,0,0,0,0
2020-04-05,47,0,0,0,0,0,0,0,0
2020-04-06,47,0,0,0,0,0,0,0,0
2020-04-07,47,0,0,0,0,0,0,0,0
2020-04-08,47,0,0,0,0,0,0,0,0
2020-04-09,47,0,0,0,0,0,0,0,0
2020-04-10,47,0,0,0,0,0,0,0,0
2020-04-11,47,0,0,0,0,0,0,0,0
2020-04-12,47,0,0,0,0,0,0,0,0
2020-04-13,47,0,0,0,0,0,0,0,0
2020-04-14,47,0,0,0,0,0,0,0,0
2020-04-15,47,0,0,0,0,0,0,0,0
2020-04-16,47,0,0,0,0,0,0,0,0
2020-04-17,47,0,0,0,0,0,0,0,0
2020-04-18,47,0,0,0,0,0,0,0,0
2020-04-19,47,0,0,0,0,0,0,0,0
2020-04-20,47,0,0,0,0,0,0,0,0
2020-04-21,47,0,0,0,0,0,0,0,0
2020-04-22,47,0,0,0,0,0,0,0,0
2020-04-23,47,0,0,0,0,0,0,0,0
2020-04-24,47,0,0,0,0,0,1,0,0
2020-04-25,47,0,0,0,0,0,1,0,0
2020-04-26,47,0,0,0,0,0,1,0,0
2020-04-27,47,0,1,0,0,0,1,0,0
2020-04-28,47,0,1,0,0,0,1,0,0
2020-04-29,47,0,1,0,0,0,1,0,1
2020-01-01,48,0,0,0,0,0,0,0,0
2020-01-02,48,0,0,0,0,0,0,0,0
2020-01-03,48,0,0,0,0,0,0,0,0
2020-01-04,48,0,0,0,0,0,0,0,0
2020-01-05,48,0,0,0,0,0,0,0,0
2020-01-06,48,0,0,0,0,0,0,0,0
2020-01-07,48,0,0,0,0,0,0,0,0
2020-01-08,48,0,0,0,0,0,0,0,0
2020-01-09,48,0,0,0,0,0,0,0,0
2020-01-10,48,0,0,0,0,0,0,0,0
2020-01-11,48,0,0,0,0,0,0,0,0
2020-01-12,48,0,0,0,0,0,0,0,0
2020-01-13,48,0,0,0,0,0,0,0,0
2020-01-14,48,0,0,0,0,0,0,0,0
2020-01-15,48,0,0,0,0,0,0,0,0
2020-01-16,48,0,0,0,0,0,0,0,0
2020-01-17,48,0,0,0,0,0,0,0,0
2020-01-18,48,0,0,0,0,0,0,0,0
2020-01-19,48,0,0,0,0,0,0,0,0
2020-01-20,48,0,0,0,0,0,0,0,0
2020-01-21,48,0,0,0,0,0,0,0,0
2020-01-22,48,0,0,0,0,0,0,0,0
2020-01-23,48,0,0,0,0,0,0,0,0
2020-01-24,48,0,0,0,0,0,0,0,0
2020-01-25,48,0,0,0,0,0,0,0,0
2020-01-26,48,0,0,0,0,0,0,0,0
2020-01-27,48,0,0,0,0,0,0,0,0
2020-01-28,48,0,0,0,0,0,0,0,0
2020-01-29,48,0,0,0,0,0,0,0,0
2020-01-30,48,0,0,0,0,0,0,0,0
2020-01-31,48,0,0,0,0,0,0,0,0
2020-02-01,48,0,0,0,0,0,0,0,0
2020-02-02,48,0,0,0,0,0,0,0,0
2020-02-03,48,0,0,0,0,0,0,0,0
2020-02-04,48,0,0,0,0,0,0,0,0
2020-02-05,48,0,0,0,0,0,0,0,0
2020-02-06,48,0,0,0,0,0,0,0,0
2020-02-07,48,0,0,0,0,0,0,0,0
2020-02-08,48,0,0,0,0,0,0,0,0
2020-02-09,48,0,0,0,0,0,0,0,0
2020-02-10,48,0,0,0,0,0,0,0,0
2020-02-11,48,0,0,0,0,0,0,0,0
2020-02-12,48,0,0,0,0,0,0,0,0
2020-02-13,48,0,0,0,0,0,0,0,0
2020-02-14,48,0,0,0,0,0,0,0,0
2020-02-15,48,0,0,0,0,0,0,0,0
2020-02-16,48,0,0,0,0,0,0,0,0
2020-02-17,48,0,0,0,0,0,0,0,0
2020-02-18,48,0,0,0,0,0,0,0,0
2020-02-19,48,0,0,0,0,0,0,0,0
2020-02-20,48,0,0,0,0,0,0,0,0
2020-02-21,48,0,0,0,0,0,0,0,0
2020-02-22,48,0,0,0,0,0,0,0,0
2020-02-23,48,0,0,0,0,0,0,0,0
2020-02-24,48,0,0,0,0,0,0,0,0
